longitude,latitude,h,ts,u,v
2.000000,46.000000,7620.000000,14400.000000,10.084464,33.056306
4.000000,46.000000,7620.000000,14400.000000,10.559441,28.213422
6.000000,46.000000,7620.000000,14400.000000,10.943687,25.675539
8.000000,46.000000,7620.000000,14400.000000,15.263005,23.330713
10.000000,46.000000,7620.000000,14400.000000,17.682905,14.762883
12.000000,46.000000,7620.000000,14400.000000,21.638938,16.703729
14.000000,46.000000,7620.000000,14400.000000,22.616883,13.542612
16.000000,46.000000,7620.000000,14400.000000,26.312388,11.371695
2.000000,48.000000,7620.000000,14400.000000,18.998792,31.636027
4.000000,48.000000,7620.000000,14400.000000,18.561575,33.727764
6.000000,48.000000,7620.000000,14400.000000,17.225084,29.046247
8.000000,48.000000,7620.000000,14400.000000,19.491506,26.204804
10.000000,48.000000,7620.000000,14400.000000,17.003076,17.923560
12.000000,48.000000,7620.000000,14400.000000,15.902080,16.777225
14.000000,48.000000,7620.000000,14400.000000,16.974993,15.953193
16.000000,48.000000,7620.000000,14400.000000,17.791430,14.978831
2.000000,50.000000,7620.000000,14400.000000,16.455703,23.389575
4.000000,50.000000,7620.000000,14400.000000,20.259454,27.326261
6.000000,50.000000,7620.000000,14400.000000,26.224215,33.760909
8.000000,50.000000,7620.000000,14400.000000,23.190254,26.259717
10.000000,50.000000,7620.000000,14400.000000,27.505700,24.139908
12.000000,50.000000,7620.000000,14400.000000,28.684929,17.102859
14.000000,50.000000,7620.000000,14400.000000,27.460534,13.552523
16.000000,50.000000,7620.000000,14400.000000,27.832526,8.958728
2.000000,52.000000,7620.000000,14400.000000,8.325130,6.800973
4.000000,52.000000,7620.000000,14400.000000,17.591392,15.639987
6.000000,52.000000,7620.000000,14400.000000,24.786732,24.428434
8.000000,52.000000,7620.000000,14400.000000,28.083497,25.747039
10.000000,52.000000,7620.000000,14400.000000,28.168071,23.782474
12.000000,52.000000,7620.000000,14400.000000,27.122400,17.384713
14.000000,52.000000,7620.000000,14400.000000,28.068690,15.459307
16.000000,52.000000,7620.000000,14400.000000,28.650966,11.935003
2.000000,54.000000,7620.000000,14400.000000,3.432673,-1.663612
4.000000,54.000000,7620.000000,14400.000000,10.392645,10.063857
6.000000,54.000000,7620.000000,14400.000000,12.608555,13.626764
8.000000,54.000000,7620.000000,14400.000000,19.652637,19.125008
10.000000,54.000000,7620.000000,14400.000000,24.288088,18.530435
12.000000,54.000000,7620.000000,14400.000000,27.469962,16.561299
14.000000,54.000000,7620.000000,14400.000000,31.508632,13.694996
16.000000,54.000000,7620.000000,14400.000000,33.007339,9.142039
2.000000,40.000000,10668.000000,14400.000000,30.342903,19.740173
4.000000,40.000000,10668.000000,14400.000000,31.384398,29.855951
6.000000,40.000000,10668.000000,14400.000000,39.592337,36.664025
8.000000,40.000000,10668.000000,14400.000000,41.305221,47.717315
10.000000,40.000000,10668.000000,14400.000000,32.701060,42.517110
12.000000,40.000000,10668.000000,14400.000000,35.584509,36.846010
14.000000,40.000000,10668.000000,14400.000000,33.834670,30.144577
16.000000,40.000000,10668.000000,14400.000000,32.573176,20.266647
2.000000,42.000000,10668.000000,14400.000000,17.658726,19.649628
4.000000,42.000000,10668.000000,14400.000000,20.419124,25.503713
6.000000,42.000000,10668.000000,14400.000000,25.512667,30.947989
8.000000,42.000000,10668.000000,14400.000000,34.503202,38.777926
10.000000,42.000000,10668.000000,14400.000000,40.482563,46.344487
12.000000,42.000000,10668.000000,14400.000000,36.914595,40.620902
14.000000,42.000000,10668.000000,14400.000000,37.832496,33.053408
16.000000,42.000000,10668.000000,14400.000000,36.959278,26.961886
2.000000,44.000000,10668.000000,14400.000000,15.563396,21.457785
4.000000,44.000000,10668.000000,14400.000000,20.008752,30.425820
6.000000,44.000000,10668.000000,14400.000000,22.675989,31.342158
8.000000,44.000000,10668.000000,14400.000000,26.691607,32.360088
10.000000,44.000000,10668.000000,14400.000000,37.511962,44.224320
12.000000,44.000000,10668.000000,14400.000000,39.296470,42.697757
14.000000,44.000000,10668.000000,14400.000000,42.792219,37.726612
16.000000,44.000000,10668.000000,14400.000000,44.952524,30.285455
2.000000,46.000000,10668.000000,14400.000000,17.165112,22.021355
4.000000,46.000000,10668.000000,14400.000000,19.494901,29.796300
6.000000,46.000000,10668.000000,14400.000000,24.549105,32.077801
8.000000,46.000000,10668.000000,14400.000000,30.086452,30.070696
10.000000,46.000000,10668.000000,14400.000000,32.783041,35.948131
12.000000,46.000000,10668.000000,14400.000000,40.780573,40.118915
14.000000,46.000000,10668.000000,14400.000000,46.615063,39.310376
16.000000,46.000000,10668.000000,14400.000000,52.355589,28.913433
2.000000,48.000000,10668.000000,14400.000000,17.444102,20.273230
4.000000,48.000000,10668.000000,14400.000000,21.423105,23.327735
6.000000,48.000000,10668.000000,14400.000000,26.336154,28.096396
8.000000,48.000000,10668.000000,14400.000000,31.995163,28.608534
10.000000,48.000000,10668.000000,14400.000000,33.313459,26.791109
12.000000,48.000000,10668.000000,14400.000000,38.489105,31.053955
14.000000,48.000000,10668.000000,14400.000000,45.902019,31.010923
16.000000,48.000000,10668.000000,14400.000000,51.608517,26.706362
2.000000,50.000000,10668.000000,14400.000000,15.054724,17.821844
4.000000,50.000000,10668.000000,14400.000000,19.803397,20.991446
6.000000,50.000000,10668.000000,14400.000000,23.129409,22.219532
8.000000,50.000000,10668.000000,14400.000000,28.531199,23.575867
10.000000,50.000000,10668.000000,14400.000000,31.920890,24.035110
12.000000,50.000000,10668.000000,14400.000000,34.948297,23.839287
14.000000,50.000000,10668.000000,14400.000000,39.749185,22.032770
16.000000,50.000000,10668.000000,14400.000000,45.382889,19.655227
2.000000,52.000000,10668.000000,14400.000000,12.493210,10.047453
4.000000,52.000000,10668.000000,14400.000000,17.238652,15.122783
6.000000,52.000000,10668.000000,14400.000000,20.679684,19.499895
8.000000,52.000000,10668.000000,14400.000000,22.785861,20.491360
10.000000,52.000000,10668.000000,14400.000000,25.646999,19.699941
12.000000,52.000000,10668.000000,14400.000000,30.926048,21.466647
14.000000,52.000000,10668.000000,14400.000000,38.158985,20.146799
16.000000,52.000000,10668.000000,14400.000000,41.278917,14.555948
2.000000,54.000000,10668.000000,14400.000000,6.770312,3.520291
4.000000,54.000000,10668.000000,14400.000000,10.194138,7.796683
6.000000,54.000000,10668.000000,14400.000000,14.531688,11.647348
8.000000,54.000000,10668.000000,14400.000000,19.213594,14.950918
10.000000,54.000000,10668.000000,14400.000000,23.355777,17.336129
12.000000,54.000000,10668.000000,14400.000000,26.567619,17.547766
14.000000,54.000000,10668.000000,14400.000000,28.987566,15.342060
16.000000,54.000000,10668.000000,14400.000000,30.488619,12.534306
2.000000,40.000000,12496.800000,14400.000000,23.668838,20.543246
4.000000,40.000000,12496.800000,14400.000000,23.736765,22.860503
6.000000,40.000000,12496.800000,14400.000000,23.538842,29.533469
8.000000,40.000000,12496.800000,14400.000000,31.189401,34.502196
10.000000,40.000000,12496.800000,14400.000000,42.942937,31.562019
12.000000,40.000000,12496.800000,14400.000000,38.031822,22.311218
14.000000,40.000000,12496.800000,14400.000000,41.907048,18.876136
16.000000,40.000000,12496.800000,14400.000000,39.565392,9.215358
2.000000,42.000000,12496.800000,14400.000000,17.361566,18.133613
4.000000,42.000000,12496.800000,14400.000000,20.578684,20.807586
6.000000,42.000000,12496.800000,14400.000000,23.852924,22.315018
8.000000,42.000000,12496.800000,14400.000000,27.943294,31.390004
10.000000,42.000000,12496.800000,14400.000000,34.846131,35.978034
12.000000,42.000000,12496.800000,14400.000000,40.239788,27.695479
14.000000,42.000000,12496.800000,14400.000000,40.880623,21.412385
16.000000,42.000000,12496.800000,14400.000000,43.977799,14.717375
2.000000,44.000000,12496.800000,14400.000000,15.951559,16.458235
4.000000,44.000000,12496.800000,14400.000000,19.349052,18.990471
6.000000,44.000000,12496.800000,14400.000000,21.402923,19.647547
8.000000,44.000000,12496.800000,14400.000000,26.111486,26.670386
10.000000,44.000000,12496.800000,14400.000000,28.060819,27.507231
12.000000,44.000000,12496.800000,14400.000000,32.717222,28.774792
14.000000,44.000000,12496.800000,14400.000000,38.944301,25.073400
16.000000,44.000000,12496.800000,14400.000000,43.911952,17.843576
2.000000,46.000000,12496.800000,14400.000000,14.998068,16.358015
4.000000,46.000000,12496.800000,14400.000000,18.738321,18.455049
6.000000,46.000000,12496.800000,14400.000000,19.774494,20.658403
8.000000,46.000000,12496.800000,14400.000000,20.386226,22.428610
10.000000,46.000000,12496.800000,14400.000000,25.402727,23.062409
12.000000,46.000000,12496.800000,14400.000000,30.563602,25.471378
14.000000,46.000000,12496.800000,14400.000000,36.753120,22.336709
16.000000,46.000000,12496.800000,14400.000000,40.307828,16.661010
2.000000,48.000000,12496.800000,14400.000000,16.353285,14.079691
4.000000,48.000000,12496.800000,14400.000000,18.129957,17.927278
6.000000,48.000000,12496.800000,14400.000000,19.926649,16.860774
8.000000,48.000000,12496.800000,14400.000000,22.973723,18.326119
10.000000,48.000000,12496.800000,14400.000000,25.623101,19.614097
12.000000,48.000000,12496.800000,14400.000000,28.198376,20.405413
14.000000,48.000000,12496.800000,14400.000000,33.136068,17.054402
16.000000,48.000000,12496.800000,14400.000000,39.027634,14.903429
2.000000,50.000000,12496.800000,14400.000000,13.136893,10.291159
4.000000,50.000000,12496.800000,14400.000000,17.463163,12.329116
6.000000,50.000000,12496.800000,14400.000000,20.293710,13.973303
8.000000,50.000000,12496.800000,14400.000000,22.245473,17.773738
10.000000,50.000000,12496.800000,14400.000000,25.581908,17.121405
12.000000,50.000000,12496.800000,14400.000000,29.344818,17.114543
14.000000,50.000000,12496.800000,14400.000000,31.962317,13.956412
16.000000,50.000000,12496.800000,14400.000000,32.149347,10.852337
2.000000,52.000000,12496.800000,14400.000000,11.636248,7.378843
4.000000,52.000000,12496.800000,14400.000000,14.617192,8.658646
6.000000,52.000000,12496.800000,14400.000000,17.468815,10.710129
8.000000,52.000000,12496.800000,14400.000000,20.555140,11.844593
10.000000,52.000000,12496.800000,14400.000000,22.759593,13.389485
12.000000,52.000000,12496.800000,14400.000000,26.698786,13.728436
14.000000,52.000000,12496.800000,14400.000000,29.264161,12.482892
16.000000,52.000000,12496.800000,14400.000000,29.839725,10.656085
2.000000,54.000000,12496.800000,14400.000000,10.065899,3.181147
4.000000,54.000000,12496.800000,14400.000000,10.989787,5.257926
6.000000,54.000000,12496.800000,14400.000000,13.417763,7.097289
8.000000,54.000000,12496.800000,14400.000000,16.528115,8.087922
10.000000,54.000000,12496.800000,14400.000000,18.886656,9.077895
12.000000,54.000000,12496.800000,14400.000000,21.956033,9.559535
14.000000,54.000000,12496.800000,14400.000000,23.782380,9.060634
16.000000,54.000000,12496.800000,14400.000000,25.247616,7.811776
2.000000,40.000000,304.800000,18000.000000,4.481556,-2.720811
4.000000,40.000000,304.800000,18000.000000,8.436167,-6.626990
6.000000,40.000000,304.800000,18000.000000,12.151036,5.181907
8.000000,40.000000,304.800000,18000.000000,8.597335,5.513828
10.000000,40.000000,304.800000,18000.000000,3.278038,14.122969
12.000000,40.000000,304.800000,18000.000000,7.955377,16.027377
14.000000,40.000000,304.800000,18000.000000,5.827010,-1.266172
16.000000,40.000000,304.800000,18000.000000,1.695649,1.628568
2.000000,42.000000,304.800000,18000.000000,2.206722,0.568048
4.000000,42.000000,304.800000,18000.000000,8.731703,-13.510272
6.000000,42.000000,304.800000,18000.000000,-0.499550,6.231555
8.000000,42.000000,304.800000,18000.000000,5.297271,0.941209
10.000000,42.000000,304.800000,18000.000000,2.995801,8.137897
12.000000,42.000000,304.800000,18000.000000,-0.768150,10.022567
14.000000,42.000000,304.800000,18000.000000,1.107014,1.306729
16.000000,42.000000,304.800000,18000.000000,0.580327,7.452400
2.000000,44.000000,304.800000,18000.000000,4.643618,-1.358466
4.000000,44.000000,304.800000,18000.000000,-1.782077,-2.970677
6.000000,44.000000,304.800000,18000.000000,-2.390928,0.723685
8.000000,44.000000,304.800000,18000.000000,0.046893,1.362155
10.000000,44.000000,304.800000,18000.000000,0.315131,7.450525
12.000000,44.000000,304.800000,18000.000000,-1.141615,1.393346
14.000000,44.000000,304.800000,18000.000000,-4.115150,4.046813
16.000000,44.000000,304.800000,18000.000000,-1.903136,6.054767
2.000000,46.000000,304.800000,18000.000000,0.442597,-2.906392
4.000000,46.000000,304.800000,18000.000000,-0.344452,-3.370717
6.000000,46.000000,304.800000,18000.000000,-0.668245,-2.149955
8.000000,46.000000,304.800000,18000.000000,-0.519884,0.512557
10.000000,46.000000,304.800000,18000.000000,-0.589704,0.470090
12.000000,46.000000,304.800000,18000.000000,-0.738638,1.097678
14.000000,46.000000,304.800000,18000.000000,1.438074,1.434523
16.000000,46.000000,304.800000,18000.000000,0.176618,2.707934
2.000000,48.000000,304.800000,18000.000000,-3.686460,-1.867335
4.000000,48.000000,304.800000,18000.000000,-3.259221,-2.602350
6.000000,48.000000,304.800000,18000.000000,-2.539288,-2.667950
8.000000,48.000000,304.800000,18000.000000,0.204234,-2.296854
10.000000,48.000000,304.800000,18000.000000,-0.675886,-3.271283
12.000000,48.000000,304.800000,18000.000000,-1.621387,-2.521747
14.000000,48.000000,304.800000,18000.000000,-3.069271,-1.417755
16.000000,48.000000,304.800000,18000.000000,-2.871824,-0.749142
2.000000,50.000000,304.800000,18000.000000,0.163147,-2.630100
4.000000,50.000000,304.800000,18000.000000,0.974950,-2.871425
6.000000,50.000000,304.800000,18000.000000,1.611329,-2.735766
8.000000,50.000000,304.800000,18000.000000,0.801096,-2.428233
10.000000,50.000000,304.800000,18000.000000,-0.088555,-1.279297
12.000000,50.000000,304.800000,18000.000000,-0.864339,-1.054256
14.000000,50.000000,304.800000,18000.000000,-2.445170,-1.563560
16.000000,50.000000,304.800000,18000.000000,-1.069530,-0.566867
2.000000,52.000000,304.800000,18000.000000,1.804636,-6.543812
4.000000,52.000000,304.800000,18000.000000,5.675188,-2.462657
6.000000,52.000000,304.800000,18000.000000,5.262488,-0.202504
8.000000,52.000000,304.800000,18000.000000,3.863284,0.952679
10.000000,52.000000,304.800000,18000.000000,2.434408,0.126098
12.000000,52.000000,304.800000,18000.000000,-0.340359,0.295943
14.000000,52.000000,304.800000,18000.000000,-1.014849,-1.518944
16.000000,52.000000,304.800000,18000.000000,-2.297153,-0.039023
2.000000,54.000000,304.800000,18000.000000,-1.432092,-7.903857
4.000000,54.000000,304.800000,18000.000000,-1.575290,-7.741557
6.000000,54.000000,304.800000,18000.000000,4.432648,0.313832
8.000000,54.000000,304.800000,18000.000000,1.540183,2.876383
10.000000,54.000000,304.800000,18000.000000,-2.680742,2.138154
12.000000,54.000000,304.800000,18000.000000,-4.081559,4.209292
14.000000,54.000000,304.800000,18000.000000,-6.017590,1.218899
16.000000,54.000000,304.800000,18000.000000,-4.092627,0.851377
2.000000,40.000000,2743.200000,18000.000000,13.672976,0.709228
4.000000,40.000000,2743.200000,18000.000000,16.511879,-0.833281
6.000000,40.000000,2743.200000,18000.000000,16.045778,10.604025
8.000000,40.000000,2743.200000,18000.000000,14.254582,11.509921
10.000000,40.000000,2743.200000,18000.000000,11.823218,10.370894
12.000000,40.000000,2743.200000,18000.000000,19.177518,16.371545
14.000000,40.000000,2743.200000,18000.000000,11.823727,15.652192
16.000000,40.000000,2743.200000,18000.000000,9.752140,12.763945
2.000000,42.000000,2743.200000,18000.000000,5.537006,-1.563593
4.000000,42.000000,2743.200000,18000.000000,8.535770,0.224567
6.000000,42.000000,2743.200000,18000.000000,5.865253,13.781172
8.000000,42.000000,2743.200000,18000.000000,6.976916,13.782632
10.000000,42.000000,2743.200000,18000.000000,10.005627,12.874790
12.000000,42.000000,2743.200000,18000.000000,5.810056,11.690258
14.000000,42.000000,2743.200000,18000.000000,11.843003,14.750790
16.000000,42.000000,2743.200000,18000.000000,16.599211,12.608300
2.000000,44.000000,2743.200000,18000.000000,4.530044,-4.424524
4.000000,44.000000,2743.200000,18000.000000,5.463769,-2.312155
6.000000,44.000000,2743.200000,18000.000000,4.729840,9.928505
8.000000,44.000000,2743.200000,18000.000000,3.641740,16.252144
10.000000,44.000000,2743.200000,18000.000000,2.058631,10.992255
12.000000,44.000000,2743.200000,18000.000000,1.649711,12.009534
14.000000,44.000000,2743.200000,18000.000000,4.853281,8.543553
16.000000,44.000000,2743.200000,18000.000000,8.458942,10.187729
2.000000,46.000000,2743.200000,18000.000000,5.351952,-0.285051
4.000000,46.000000,2743.200000,18000.000000,-0.120332,-2.386015
6.000000,46.000000,2743.200000,18000.000000,1.598919,3.684798
8.000000,46.000000,2743.200000,18000.000000,-1.566010,4.886696
10.000000,46.000000,2743.200000,18000.000000,1.472974,9.512928
12.000000,46.000000,2743.200000,18000.000000,6.372876,8.526027
14.000000,46.000000,2743.200000,18000.000000,6.101331,6.660596
16.000000,46.000000,2743.200000,18000.000000,6.809086,8.494364
2.000000,48.000000,2743.200000,18000.000000,2.394567,-0.739510
4.000000,48.000000,2743.200000,18000.000000,4.055739,0.474325
6.000000,48.000000,2743.200000,18000.000000,4.419849,-0.277457
8.000000,48.000000,2743.200000,18000.000000,2.105796,2.272255
10.000000,48.000000,2743.200000,18000.000000,-0.761644,8.311664
12.000000,48.000000,2743.200000,18000.000000,1.646659,7.356539
14.000000,48.000000,2743.200000,18000.000000,4.839511,7.729219
16.000000,48.000000,2743.200000,18000.000000,9.050250,9.033630
2.000000,50.000000,2743.200000,18000.000000,1.096085,0.705112
4.000000,50.000000,2743.200000,18000.000000,4.237578,0.263228
6.000000,50.000000,2743.200000,18000.000000,3.483296,0.892536
8.000000,50.000000,2743.200000,18000.000000,3.527454,1.357438
10.000000,50.000000,2743.200000,18000.000000,2.507127,2.284770
12.000000,50.000000,2743.200000,18000.000000,2.721019,2.696676
14.000000,50.000000,2743.200000,18000.000000,5.240906,5.533397
16.000000,50.000000,2743.200000,18000.000000,6.387157,4.878336
2.000000,52.000000,2743.200000,18000.000000,3.296449,-3.202525
4.000000,52.000000,2743.200000,18000.000000,4.813532,-1.263961
6.000000,52.000000,2743.200000,18000.000000,5.583070,0.859175
8.000000,52.000000,2743.200000,18000.000000,6.148216,4.673155
10.000000,52.000000,2743.200000,18000.000000,6.078685,4.202079
12.000000,52.000000,2743.200000,18000.000000,5.330252,1.910207
14.000000,52.000000,2743.200000,18000.000000,9.440329,3.726032
16.000000,52.000000,2743.200000,18000.000000,12.062865,5.754987
2.000000,54.000000,2743.200000,18000.000000,2.366956,-3.254268
4.000000,54.000000,2743.200000,18000.000000,1.075734,-8.714754
6.000000,54.000000,2743.200000,18000.000000,2.818621,1.089499
8.000000,54.000000,2743.200000,18000.000000,-0.837845,8.535717
10.000000,54.000000,2743.200000,18000.000000,2.210678,4.404979
12.000000,54.000000,2743.200000,18000.000000,-1.314928,3.925283
14.000000,54.000000,2743.200000,18000.000000,-1.664558,4.447267
16.000000,54.000000,2743.200000,18000.000000,-0.021164,3.346664
2.000000,40.000000,5181.600000,18000.000000,19.019025,3.264674
4.000000,40.000000,5181.600000,18000.000000,17.175786,12.160349
6.000000,40.000000,5181.600000,18000.000000,19.524680,17.915949
8.000000,40.000000,5181.600000,18000.000000,26.232309,20.732146
10.000000,40.000000,5181.600000,18000.000000,31.274485,21.001096
12.000000,40.000000,5181.600000,18000.000000,29.734604,24.943284
14.000000,40.000000,5181.600000,18000.000000,29.223573,27.949592
16.000000,40.000000,5181.600000,18000.000000,29.049302,20.408009
2.000000,42.000000,5181.600000,18000.000000,14.181060,6.175228
4.000000,42.000000,5181.600000,18000.000000,7.013378,9.912041
6.000000,42.000000,5181.600000,18000.000000,10.064575,14.899991
8.000000,42.000000,5181.600000,18000.000000,8.577168,20.027293
10.000000,42.000000,5181.600000,18000.000000,11.586404,16.091894
12.000000,42.000000,5181.600000,18000.000000,18.601714,13.385004
14.000000,42.000000,5181.600000,18000.000000,33.627333,20.230361
16.000000,42.000000,5181.600000,18000.000000,35.259607,24.105239
2.000000,44.000000,5181.600000,18000.000000,8.450866,6.712717
4.000000,44.000000,5181.600000,18000.000000,2.674484,14.101805
6.000000,44.000000,5181.600000,18000.000000,8.620766,13.848705
8.000000,44.000000,5181.600000,18000.000000,7.570719,14.699382
10.000000,44.000000,5181.600000,18000.000000,9.014127,13.746733
12.000000,44.000000,5181.600000,18000.000000,10.335270,13.666284
14.000000,44.000000,5181.600000,18000.000000,12.199395,9.710207
16.000000,44.000000,5181.600000,18000.000000,14.162988,10.312578
2.000000,46.000000,5181.600000,18000.000000,8.896663,10.405217
4.000000,46.000000,5181.600000,18000.000000,7.893057,11.101880
6.000000,46.000000,5181.600000,18000.000000,9.483136,13.944020
8.000000,46.000000,5181.600000,18000.000000,8.318395,15.829515
10.000000,46.000000,5181.600000,18000.000000,10.344706,16.649032
12.000000,46.000000,5181.600000,18000.000000,14.651057,14.227151
14.000000,46.000000,5181.600000,18000.000000,15.832863,11.405076
16.000000,46.000000,5181.600000,18000.000000,14.955674,8.245287
2.000000,48.000000,5181.600000,18000.000000,12.086304,11.485184
4.000000,48.000000,5181.600000,18000.000000,16.282348,15.113798
6.000000,48.000000,5181.600000,18000.000000,9.994004,14.666227
8.000000,48.000000,5181.600000,18000.000000,6.483285,14.138398
10.000000,48.000000,5181.600000,18000.000000,8.699341,12.969351
12.000000,48.000000,5181.600000,18000.000000,14.243204,13.557629
14.000000,48.000000,5181.600000,18000.000000,12.738797,11.581203
16.000000,48.000000,5181.600000,18000.000000,13.992247,8.811514
2.000000,50.000000,5181.600000,18000.000000,8.644670,9.571748
4.000000,50.000000,5181.600000,18000.000000,9.504851,10.356378
6.000000,50.000000,5181.600000,18000.000000,15.895252,13.341762
8.000000,50.000000,5181.600000,18000.000000,14.494504,14.516536
10.000000,50.000000,5181.600000,18000.000000,14.457198,16.882623
12.000000,50.000000,5181.600000,18000.000000,15.482251,13.146698
14.000000,50.000000,5181.600000,18000.000000,16.301737,9.765812
16.000000,50.000000,5181.600000,18000.000000,15.194690,9.664371
2.000000,52.000000,5181.600000,18000.000000,7.918931,3.789491
4.000000,52.000000,5181.600000,18000.000000,12.912813,7.492622
6.000000,52.000000,5181.600000,18000.000000,14.030942,10.886738
8.000000,52.000000,5181.600000,18000.000000,13.670880,12.372105
10.000000,52.000000,5181.600000,18000.000000,16.039181,11.293477
12.000000,52.000000,5181.600000,18000.000000,19.227262,14.322716
14.000000,52.000000,5181.600000,18000.000000,21.310992,10.592915
16.000000,52.000000,5181.600000,18000.000000,18.279479,7.606785
2.000000,54.000000,5181.600000,18000.000000,-2.225617,1.546394
4.000000,54.000000,5181.600000,18000.000000,-2.651200,-0.870995
6.000000,54.000000,5181.600000,18000.000000,4.153381,6.464184
8.000000,54.000000,5181.600000,18000.000000,7.953142,12.124309
10.000000,54.000000,5181.600000,18000.000000,10.728893,9.310374
12.000000,54.000000,5181.600000,18000.000000,10.622804,8.248114
14.000000,54.000000,5181.600000,18000.000000,10.510822,7.529436
16.000000,54.000000,5181.600000,18000.000000,14.267713,7.658390
2.000000,40.000000,7620.000000,18000.000000,31.062978,10.922944
4.000000,40.000000,7620.000000,18000.000000,32.834033,20.446373
6.000000,40.000000,7620.000000,18000.000000,32.196501,25.751478
8.000000,40.000000,7620.000000,18000.000000,36.067123,31.093577
10.000000,40.000000,7620.000000,18000.000000,35.033404,33.783902
12.000000,40.000000,7620.000000,18000.000000,25.624529,31.432359
14.000000,40.000000,7620.000000,18000.000000,32.223829,24.621963
16.000000,40.000000,7620.000000,18000.000000,32.455596,20.019591
2.000000,42.000000,7620.000000,18000.000000,4.751709,19.263598
4.000000,42.000000,7620.000000,18000.000000,5.947571,16.909448
6.000000,42.000000,7620.000000,18000.000000,11.573898,18.450467
8.000000,42.000000,7620.000000,18000.000000,16.789495,23.394241
10.000000,42.000000,7620.000000,18000.000000,29.029207,32.632508
12.000000,42.000000,7620.000000,18000.000000,33.400985,33.501070
14.000000,42.000000,7620.000000,18000.000000,35.200506,30.797496
16.000000,42.000000,7620.000000,18000.000000,37.256635,21.849663
2.000000,44.000000,7620.000000,18000.000000,4.768258,26.950141
4.000000,44.000000,7620.000000,18000.000000,8.334148,23.366518
6.000000,44.000000,7620.000000,18000.000000,8.899143,19.843642
8.000000,44.000000,7620.000000,18000.000000,11.806927,18.421904
10.000000,44.000000,7620.000000,18000.000000,19.901882,19.509007
12.000000,44.000000,7620.000000,18000.000000,32.444312,24.951135
14.000000,44.000000,7620.000000,18000.000000,34.661143,24.236976
16.000000,44.000000,7620.000000,18000.000000,40.215582,29.024845
2.000000,46.000000,7620.000000,18000.000000,11.568222,32.883111
4.000000,46.000000,7620.000000,18000.000000,11.151884,30.048783
6.000000,46.000000,7620.000000,18000.000000,12.803957,25.280994
8.000000,46.000000,7620.000000,18000.000000,13.372482,21.334849
10.000000,46.000000,7620.000000,18000.000000,16.097087,15.651787
12.000000,46.000000,7620.000000,18000.000000,21.599306,16.767519
14.000000,46.000000,7620.000000,18000.000000,25.597554,18.094614
16.000000,46.000000,7620.000000,18000.000000,28.373574,12.825994
2.000000,48.000000,7620.000000,18000.000000,18.591264,34.798074
4.000000,48.000000,7620.000000,18000.000000,15.522737,33.424537
6.000000,48.000000,7620.000000,18000.000000,17.661559,29.068468
8.000000,48.000000,7620.000000,18000.000000,18.055314,26.357219
10.000000,48.000000,7620.000000,18000.000000,18.846132,17.935449
12.000000,48.000000,7620.000000,18000.000000,14.702987,16.471924
14.000000,48.000000,7620.000000,18000.000000,18.044255,13.595553
16.000000,48.000000,7620.000000,18000.000000,15.703247,14.038484
2.000000,50.000000,7620.000000,18000.000000,17.603424,24.838451
4.000000,50.000000,7620.000000,18000.000000,23.514393,29.770978
6.000000,50.000000,7620.000000,18000.000000,26.864809,34.931766
8.000000,50.000000,7620.000000,18000.000000,23.244478,26.163402
10.000000,50.000000,7620.000000,18000.000000,24.989413,23.017410
12.000000,50.000000,7620.000000,18000.000000,24.665915,19.037221
14.000000,50.000000,7620.000000,18000.000000,24.435915,14.298158
16.000000,50.000000,7620.000000,18000.000000,24.145443,11.869144
2.000000,52.000000,7620.000000,18000.000000,8.981799,8.687367
4.000000,52.000000,7620.000000,18000.000000,18.846776,17.422140
6.000000,52.000000,7620.000000,18000.000000,24.377941,23.479032
8.000000,52.000000,7620.000000,18000.000000,29.283208,26.811963
10.000000,52.000000,7620.000000,18000.000000,30.022747,24.974738
12.000000,52.000000,7620.000000,18000.000000,32.183274,18.689642
14.000000,52.000000,7620.000000,18000.000000,30.970317,16.465068
16.000000,52.000000,7620.000000,18000.000000,30.675324,12.665371
2.000000,54.000000,7620.000000,18000.000000,3.380291,-1.960408
4.000000,54.000000,7620.000000,18000.000000,11.290509,9.446234
6.000000,54.000000,7620.000000,18000.000000,12.065456,12.359753
8.000000,54.000000,7620.000000,18000.000000,19.766359,19.782064
10.000000,54.000000,7620.000000,18000.000000,26.219244,20.193927
12.000000,54.000000,7620.000000,18000.000000,29.848448,17.270108
14.000000,54.000000,7620.000000,18000.000000,32.094450,14.175358
16.000000,54.000000,7620.000000,18000.000000,34.190735,10.997272
2.000000,40.000000,10668.000000,18000.000000,32.780721,19.983896
4.000000,40.000000,10668.000000,18000.000000,32.846204,29.152408
6.000000,40.000000,10668.000000,18000.000000,38.012712,37.906638
8.000000,40.000000,10668.000000,18000.000000,40.542499,49.209230
10.000000,40.000000,10668.000000,18000.000000,31.988107,43.504313
12.000000,40.000000,10668.000000,18000.000000,35.212984,39.633644
14.000000,40.000000,10668.000000,18000.000000,35.635632,30.008731
16.000000,40.000000,10668.000000,18000.000000,31.349099,22.496195
2.000000,42.000000,10668.000000,18000.000000,19.518104,16.610466
4.000000,42.000000,10668.000000,18000.000000,21.915586,23.578053
6.000000,42.000000,10668.000000,18000.000000,27.682820,29.133762
8.000000,42.000000,10668.000000,18000.000000,34.098321,34.241735
